timestamp,ecg,pnum,condition
1671337502.848,648,10,stress
1671337503.496,629,10,stress
1671337504.125,621,10,stress
1671337504.746,628,10,stress
1671337505.374,619,10,stress
1671337505.993,626,10,stress
1671337506.619,590,10,stress
1671337507.209,556,10,stress
1671337507.765,560,10,stress
1671337508.325,558,10,stress
1671337508.883,558,10,stress
1671337509.441,558,10,stress
1671337509.999,563,10,stress
1671337510.562,582,10,stress
1671337511.144,591,10,stress
1671337511.735,589,10,stress
1671337512.324,557,10,stress
1671337512.881,577,10,stress
1671337513.458,593,10,stress
1671337514.051,586,10,stress
1671337514.637,589,10,stress
1671337515.226,604,10,stress
1671337515.83,622,10,stress
1671337516.452,604,10,stress
1671337517.056,606,10,stress
1671337517.662,606,10,stress
1671337518.268,617,10,stress
1671337518.885,610,10,stress
1671337519.495,627,10,stress
1671337520.122,679,10,stress
1671337520.801,702,10,stress
1671337521.503,689,10,stress
1671337522.192,669,10,stress
1671337522.861,651,10,stress
1671337523.512,645,10,stress
1671337524.157,648,10,stress
1671337524.805,585,10,stress
1671337525.39,565,10,stress
1671337525.955,567,10,stress
1671337526.522,608,10,stress
1671337527.13,653,10,stress
1671337527.783,694,10,stress
1671337528.477,632,10,stress
1671337529.109,589,10,stress
1671337529.698,568,10,stress
1671337530.266,558,10,stress
1671337530.824,562,10,stress
1671337531.386,590,10,stress
1671337531.976,636,10,stress
1671337532.612,650,10,stress
1671337533.262,655,10,stress
1671337533.917,634,10,stress
1671337534.551,659,10,stress
1671337535.21,687,10,stress
1671337535.897,693,10,stress
1671337536.59,690,10,stress
1671337537.28,775,10,stress
1671337538.055,775,10,stress
1671337538.83,697,10,stress
1671337539.527,676,10,stress
1671337540.203,688,10,stress
1671337540.891,679,10,stress
1671337541.57,686,10,stress
1671337542.256,744,10,stress
1671337543.0,722,10,stress
1671337543.722,723,10,stress
1671337544.445,705,10,stress
1671337545.15,704,10,stress
1671337545.854,696,10,stress
1671337546.55,702,10,stress
1671337547.252,647,10,stress
1671337547.899,600,10,stress
1671337548.499,600,10,stress
1671337549.099,624,10,stress
1671337549.723,713,10,stress
1671337550.436,771,10,stress
1671337551.207,700,10,stress
1671337551.907,653,10,stress
1671337552.56,676,10,stress
1671337553.236,722,10,stress
1671337553.958,735,10,stress
1671337554.693,666,10,stress
1671337555.359,688,10,stress
1671337556.047,746,10,stress
1671337556.793,719,10,stress
1671337557.512,671,10,stress
1671337558.183,745,10,stress
1671337558.928,749,10,stress
1671337559.677,681,10,stress
1671337560.358,741,10,stress
1671337561.099,693,10,stress
1671337561.792,739,10,stress
1671337562.531,761,10,stress
1671337563.292,688,10,stress
1671337563.98,728,10,stress
1671337564.708,682,10,stress
1671337565.39,686,10,stress
1671337566.076,718,10,stress
1671337566.794,748,10,stress
1671337567.542,703,10,stress
1671337568.245,644,10,stress
1671337568.889,650,10,stress
1671337569.539,657,10,stress
1671337570.196,658,10,stress
1671337570.854,665,10,stress
1671337571.519,676,10,stress
1671337572.195,752,10,stress
1671337572.947,754,10,stress
1671337573.701,783,10,stress
1671337574.484,704,10,stress
1671337575.188,730,10,stress
1671337575.918,682,10,stress
1671337576.6,654,10,stress
1671337577.254,662,10,stress
1671337577.916,646,10,stress
1671337578.562,666,10,stress
1671337579.228,657,10,stress
1671337579.885,647,10,stress
1671337580.532,631,10,stress
1671337581.163,587,10,stress
1671337581.75,576,10,stress
1671337582.326,556,10,stress
1671337582.882,555,10,stress
1671337583.437,567,10,stress
1671337584.004,582,10,stress
1671337584.586,599,10,stress
1671337585.185,604,10,stress
1671337585.789,620,10,stress
1671337586.409,666,10,stress
1671337587.075,694,10,stress
1671337587.769,714,10,stress
1671337588.483,628,10,stress
1671337589.111,628,10,stress
1671337589.739,628,10,stress
1671337590.367,634,10,stress
1671337591.001,658,10,stress
1671337591.659,670,10,stress
1671337592.329,715,10,stress
1671337593.044,736,10,stress
1671337593.78,866,10,stress
1671337594.646,747,10,stress
1671337595.393,772,10,stress
1671337596.165,769,10,stress
1671337596.934,793,10,stress
1671337597.727,809,10,stress
1671337598.536,691,10,stress
1671337599.227,706,10,stress
1671337599.933,703,10,stress
1671337600.636,715,10,stress
1671337601.351,750,10,stress
1671337602.101,714,10,stress
1671337602.815,659,10,stress
1671337603.474,643,10,stress
1671337604.117,680,10,stress
1671337604.797,724,10,stress
1671337605.521,698,10,stress
1671337606.219,738,10,stress
1671337606.957,677,10,stress
1671337607.634,632,10,stress
1671337608.266,608,10,stress
1671337608.874,593,10,stress
1671337609.467,603,10,stress
1671337610.07,647,10,stress
1671337610.717,701,10,stress
1671337611.418,652,10,stress
1671337612.07,679,10,stress
1671337612.749,757,10,stress
1671337613.506,725,10,stress
1671337614.231,772,10,stress
1671337615.003,784,10,stress
1671337615.787,669,10,stress
1671337616.456,696,10,stress
1671337617.152,715,10,stress
1671337617.867,667,10,stress
1671337618.534,767,10,stress
1671337619.301,707,10,stress
1671337620.008,793,10,stress
1671337620.801,694,10,stress
1671337621.495,800,10,stress
1671337622.295,671,10,stress
1671337622.966,671,10,stress
1671337623.637,689,10,stress
1671337624.326,729,10,stress
1671337625.055,734,10,stress
1671337625.789,694,10,stress
1671337626.483,745,10,stress
1671337627.228,703,10,stress
1671337627.931,672,10,stress
1671337628.603,670,10,stress
1671337629.273,691,10,stress
1671352180.131,673,11,baseline1
1671352180.804,685,11,baseline1
1671352181.489,704,11,baseline1
1671352182.193,704,11,baseline1
1671352182.897,673,11,baseline1
1671352183.57,705,11,baseline1
1671352184.275,675,11,baseline1
1671352184.95,669,11,baseline1
1671352185.619,680,11,baseline1
1671352186.299,759,11,baseline1
1671352187.058,745,11,baseline1
1671352187.803,726,11,baseline1
1671352188.529,668,11,baseline1
1671352189.197,666,11,baseline1
1671352189.863,662,11,baseline1
1671352190.525,739,11,baseline1
1671352191.264,752,11,baseline1
1671352192.016,774,11,baseline1
1671352192.79,791,11,baseline1
1671352193.581,778,11,baseline1
1671352194.359,723,11,baseline1
1671352195.082,686,11,baseline1
1671352195.768,679,11,baseline1
1671352196.447,695,11,baseline1
1671352197.142,757,11,baseline1
1671352197.899,782,11,baseline1
1671352198.681,793,11,baseline1
1671352199.474,814,11,baseline1
1671352200.288,847,11,baseline1
1671352201.135,849,11,baseline1
1671352201.984,790,11,baseline1
1671352202.774,797,11,baseline1
1671352203.571,806,11,baseline1
1671352204.377,849,11,baseline1
1671352205.226,874,11,baseline1
1671352206.1,854,11,baseline1
1671352206.954,763,11,baseline1
1671352207.717,785,11,baseline1
1671352208.502,785,11,baseline1
1671352209.287,820,11,baseline1
1671352210.107,844,11,baseline1
1671352210.951,841,11,baseline1
1671352211.792,772,11,baseline1
1671352212.564,796,11,baseline1
1671352213.36,792,11,baseline1
1671352214.152,816,11,baseline1
1671352214.968,841,11,baseline1
1671352215.809,862,11,baseline1
1671352216.671,866,11,baseline1
1671352217.537,821,11,baseline1
1671352218.358,817,11,baseline1
1671352219.175,850,11,baseline1
1671352220.025,866,11,baseline1
1671352220.891,864,11,baseline1
1671352221.755,810,11,baseline1
1671352222.565,825,11,baseline1
1671352223.39,836,11,baseline1
1671352224.226,888,11,baseline1
1671352225.114,888,11,baseline1
1671352226.002,829,11,baseline1
1671352226.831,844,11,baseline1
1671352227.675,877,11,baseline1
1671352228.552,923,11,baseline1
1671352229.475,1027,11,baseline1
1671352230.502,933,11,baseline1
1671352231.435,877,11,baseline1
1671352232.312,860,11,baseline1
1671352233.172,888,11,baseline1
1671352234.06,914,11,baseline1
1671352234.974,915,11,baseline1
1671352235.889,902,11,baseline1
1671352236.791,883,11,baseline1
1671352237.674,900,11,baseline1
1671352238.574,905,11,baseline1
1671352239.479,910,11,baseline1
1671352240.389,881,11,baseline1
1671352241.27,896,11,baseline1
1671352242.166,938,11,baseline1
1671352243.104,981,11,baseline1
1671352244.085,938,11,baseline1
1671352245.023,867,11,baseline1
1671352245.89,800,11,baseline1
1671352246.69,743,11,baseline1
1671352247.433,734,11,baseline1
1671352248.167,745,11,baseline1
1671352248.912,707,11,baseline1
1671352249.619,719,11,baseline1
1671352250.338,686,11,baseline1
1671352251.024,686,11,baseline1
1671352251.71,702,11,baseline1
1671352252.412,730,11,baseline1
1671352253.142,706,11,baseline1
1671352253.848,715,11,baseline1
1671352254.563,727,11,baseline1
1671352255.29,717,11,baseline1
1671352256.007,680,11,baseline1
1671352256.687,691,11,baseline1
1671352257.378,721,11,baseline1
1671352258.099,709,11,baseline1
1671352258.808,698,11,baseline1
1671352259.506,664,11,baseline1
1671352260.17,653,11,baseline1
1671352260.823,648,11,baseline1
1671352261.471,662,11,baseline1
1671352262.133,691,11,baseline1
1671352262.824,664,11,baseline1
1671352263.488,643,11,baseline1
1671352264.131,640,11,baseline1
1671352264.771,650,11,baseline1
1671352265.421,657,11,baseline1
1671352266.078,636,11,baseline1
1671352266.714,638,11,baseline1
1671352267.352,650,11,baseline1
1671352268.002,692,11,baseline1
1671352268.694,711,11,baseline1
1671352269.405,652,11,baseline1
1671352270.057,673,11,baseline1
1671352270.73,666,11,baseline1
1671352271.396,684,11,baseline1
1671352272.08,680,11,baseline1
1671352272.76,669,11,baseline1
1671352273.429,650,11,baseline1
1671352274.079,656,11,baseline1
1671352274.735,689,11,baseline1
1671352275.424,688,11,baseline1
1671352276.112,675,11,baseline1
1671352276.787,654,11,baseline1
1671352277.441,658,11,baseline1
1671352278.099,671,11,baseline1
1671352278.77,668,11,baseline1
1671352279.438,656,11,baseline1
1671352280.094,659,11,baseline1
1671352280.753,677,11,baseline1
1671352281.43,674,11,baseline1
1671352282.104,645,11,baseline1
1671352282.749,651,11,baseline1
1671352283.4,654,11,baseline1
1671352284.054,671,11,baseline1
1671352284.725,643,11,baseline1
1671352285.368,647,11,baseline1
1671352286.015,653,11,baseline1
1671352286.668,682,11,baseline1
1671352287.35,677,11,baseline1
1671352288.027,649,11,baseline1
1671352288.676,647,11,baseline1
1671352289.323,656,11,baseline1
1671352289.979,689,11,baseline1
1671352290.668,685,11,baseline1
1671352291.353,666,11,baseline1
1671352292.019,645,11,baseline1
1671352292.664,641,11,baseline1
1671352293.305,651,11,baseline1
1671352293.956,679,11,baseline1
1671352294.635,651,11,baseline1
1671352295.286,639,11,baseline1
1671352295.925,623,11,baseline1
1671352296.548,619,11,baseline1
1671352297.167,633,11,baseline1
1671352297.8,649,11,baseline1
1671352298.449,647,11,baseline1
1671352299.096,625,11,baseline1
1671352299.721,610,11,baseline1
1671352300.331,604,11,baseline1
1671352300.935,631,11,baseline1
1671352493.047,654,11,baseline2
1671352493.701,679,11,baseline2
1671352494.38,703,11,baseline2
1671352495.083,719,11,baseline2
1671352495.802,754,11,baseline2
1671352496.556,819,11,baseline2
1671352497.375,772,11,baseline2
1671352498.147,763,11,baseline2
1671352498.91,775,11,baseline2
1671352499.685,793,11,baseline2
1671352500.478,797,11,baseline2
1671352501.275,747,11,baseline2
1671352502.022,713,11,baseline2
1671352502.735,700,11,baseline2
1671352503.435,718,11,baseline2
1671352504.153,759,11,baseline2
1671352504.912,780,11,baseline2
1671352505.692,807,11,baseline2
1671352506.499,820,11,baseline2
1671352507.319,779,11,baseline2
1671352508.098,778,11,baseline2
1671352508.876,799,11,baseline2
1671352509.675,820,11,baseline2
1671352510.495,834,11,baseline2
1671352511.329,773,11,baseline2
1671352512.102,785,11,baseline2
1671352512.887,789,11,baseline2
1671352513.676,807,11,baseline2
1671352514.483,833,11,baseline2
1671352515.316,849,11,baseline2
1671352516.165,861,11,baseline2
1671352517.026,854,11,baseline2
1671352517.88,828,11,baseline2
1671352518.708,751,11,baseline2
1671352519.459,733,11,baseline2
1671352520.192,748,11,baseline2
1671352520.94,790,11,baseline2
1671352521.73,884,11,baseline2
1671352522.614,937,11,baseline2
1671352523.551,830,11,baseline2
1671352524.381,827,11,baseline2
1671352525.208,854,11,baseline2
1671352526.062,870,11,baseline2
1671352526.932,884,11,baseline2
1671352527.816,876,11,baseline2
1671352528.692,861,11,baseline2
1671352529.553,791,11,baseline2
1671352530.344,746,11,baseline2
1671352531.09,752,11,baseline2
1671352531.842,786,11,baseline2
1671352532.628,857,11,baseline2
1671352533.485,907,11,baseline2
1671352534.392,894,11,baseline2
1671352535.286,893,11,baseline2
1671352536.179,824,11,baseline2
1671352537.003,805,11,baseline2
1671352537.808,816,11,baseline2
1671352538.624,844,11,baseline2
1671352539.468,857,11,baseline2
1671352540.325,863,11,baseline2
1671352541.188,852,11,baseline2
1671352542.04,810,11,baseline2
1671352542.85,795,11,baseline2
1671352543.645,807,11,baseline2
1671352544.452,838,11,baseline2
1671352545.29,876,11,baseline2
1671352546.166,874,11,baseline2
1671352547.04,825,11,baseline2
1671352547.865,817,11,baseline2
1671352548.682,836,11,baseline2
1671352549.518,865,11,baseline2
1671352550.383,873,11,baseline2
1671352551.256,876,11,baseline2
1671352552.132,811,11,baseline2
1671352552.943,805,11,baseline2
1671352553.748,807,11,baseline2
1671352554.555,830,11,baseline2
1671352555.385,860,11,baseline2
1671352556.245,838,11,baseline2
1671352557.083,844,11,baseline2
1671352557.927,878,11,baseline2
1671352558.805,908,11,baseline2
1671352559.713,886,11,baseline2
1671352560.599,862,11,baseline2
1671352561.461,865,11,baseline2
1671352562.326,876,11,baseline2
1671352563.202,876,11,baseline2
1671352564.078,880,11,baseline2
1671352564.958,845,11,baseline2
1671352565.803,788,11,baseline2
1671352566.591,764,11,baseline2
1671352567.355,777,11,baseline2
1671352568.132,817,11,baseline2
1671352568.949,849,11,baseline2
1671352569.798,853,11,baseline2
1671352570.651,864,11,baseline2
1671352571.515,876,11,baseline2
1671352572.391,890,11,baseline2
1671352573.281,871,11,baseline2
1671352574.152,800,11,baseline2
1671352574.952,784,11,baseline2
1671352575.736,786,11,baseline2
1671352576.522,807,11,baseline2
1671352577.329,842,11,baseline2
1671352578.171,859,11,baseline2
1671352579.03,865,11,baseline2
1671352579.895,855,11,baseline2
1671352580.75,830,11,baseline2
1671352581.58,762,11,baseline2
1671352582.342,734,11,baseline2
1671352583.076,699,11,baseline2
1671352583.775,733,11,baseline2
1671352584.508,797,11,baseline2
1671352585.305,871,11,baseline2
1671352586.176,897,11,baseline2
1671352587.073,839,11,baseline2
1671352587.912,780,11,baseline2
1671352588.692,763,11,baseline2
1671352589.455,742,11,baseline2
1671352590.197,768,11,baseline2
1671352590.965,813,11,baseline2
1671352591.778,832,11,baseline2
1671352592.61,846,11,baseline2
1671352593.456,798,11,baseline2
1671352594.254,737,11,baseline2
1671352594.991,713,11,baseline2
1671352595.704,714,11,baseline2
1671352596.418,729,11,baseline2
1671352597.147,767,11,baseline2
1671352597.914,805,11,baseline2
1671352598.719,838,11,baseline2
1671352599.557,845,11,baseline2
1671352600.402,812,11,baseline2
1671352601.214,813,11,baseline2
1671352602.027,818,11,baseline2
1671352602.845,809,11,baseline2
1671352603.654,813,11,baseline2
1671352604.467,819,11,baseline2
1671352605.286,804,11,baseline2
1671352606.09,779,11,baseline2
1671352606.869,733,11,baseline2
1671352607.602,729,11,baseline2
1671352608.331,778,11,baseline2
1671352609.109,862,11,baseline2
1671352609.971,917,11,baseline2
1671352610.888,827,11,baseline2
1671352611.715,811,11,baseline2
1671352612.526,810,11,baseline2
1671352613.336,823,11,baseline2
1671352614.159,851,11,baseline2
1671353006.668,623,11,stress
1671353007.291,626,11,stress
1671353007.917,623,11,stress
1671353008.54,616,11,stress
1671353009.156,591,11,stress
1671353009.747,585,11,stress
1671353010.332,585,11,stress
1671353010.917,597,11,stress
1671353011.514,627,11,stress
1671353012.141,659,11,stress
1671353012.8,709,11,stress
1671353013.509,654,11,stress
1671353014.163,729,11,stress
1671353014.892,688,11,stress
1671353015.58,723,11,stress
1671353016.303,671,11,stress
1671353016.974,718,11,stress
1671353017.692,690,11,stress
1671353018.382,729,11,stress
1671353019.111,677,11,stress
1671353019.788,680,11,stress
1671353020.468,690,11,stress
1671353021.158,714,11,stress
1671353021.872,658,11,stress
1671353022.53,684,11,stress
1671353023.214,684,11,stress
1671353023.898,692,11,stress
1671353024.59,679,11,stress
1671353025.269,669,11,stress
1671353025.938,678,11,stress
1671353026.616,666,11,stress
1671353027.282,671,11,stress
1671353027.953,652,11,stress
1671353028.605,636,11,stress
1671353029.241,631,11,stress
1671353029.872,629,11,stress
1671353030.501,605,11,stress
1671353031.106,596,11,stress
1671353031.702,596,11,stress
1671353032.298,620,11,stress
1671353032.918,642,11,stress
1671353033.56,646,11,stress
1671353034.206,641,11,stress
1671353034.847,632,11,stress
1671353035.479,610,11,stress
1671353036.089,593,11,stress
1671353036.682,565,11,stress
1671353037.247,554,11,stress
1671353037.801,558,11,stress
1671353038.359,565,11,stress
1671353038.924,577,11,stress
1671353039.501,581,11,stress
1671353040.082,583,11,stress
1671353040.665,591,11,stress
1671353041.256,609,11,stress
1671353041.865,734,11,stress
1671353042.599,644,11,stress
1671353043.243,646,11,stress
1671353043.889,646,11,stress
1671353044.535,660,11,stress
1671353045.195,652,11,stress
1671353045.847,640,11,stress
1671353046.487,638,11,stress
1671353047.125,639,11,stress
1671353047.764,645,11,stress
1671353048.409,643,11,stress
1671353049.052,636,11,stress
1671353049.688,605,11,stress
1671353050.293,595,11,stress
1671353050.888,582,11,stress
1671353051.47,572,11,stress
1671353052.042,569,11,stress
1671353052.611,578,11,stress
1671353053.189,591,11,stress
1671353053.78,624,11,stress
1671353054.404,715,11,stress
1671353055.119,658,11,stress
1671353055.777,662,11,stress
1671353056.439,659,11,stress
1671353057.098,680,11,stress
1671353057.778,677,11,stress
1671353058.455,658,11,stress
1671353059.113,626,11,stress
1671353059.739,609,11,stress
1671353060.348,601,11,stress
1671353060.949,595,11,stress
1671353061.544,603,11,stress
1671353062.147,635,11,stress
1671353062.782,661,11,stress
1671353063.443,686,11,stress
1671353064.129,651,11,stress
1671353064.78,672,11,stress
1671353065.452,677,11,stress
1671353066.129,684,11,stress
1671353066.813,708,11,stress
1671353067.521,682,11,stress
1671353068.203,711,11,stress
1671353068.914,677,11,stress
1671353069.591,681,11,stress
1671353070.272,669,11,stress
1671353070.941,635,11,stress
1671353071.576,624,11,stress
1671353072.2,619,11,stress
1671353072.819,645,11,stress
1671353073.464,680,11,stress
1671353074.144,701,11,stress
1671353074.845,689,11,stress
1671353075.534,697,11,stress
1671353076.231,704,11,stress
1671353076.935,723,11,stress
1671353077.658,736,11,stress
1671353078.394,739,11,stress
1671353079.133,750,11,stress
1671353079.883,729,11,stress
1671353080.612,664,11,stress
1671353081.276,644,11,stress
1671353081.92,626,11,stress
1671353082.546,623,11,stress
1671353083.169,657,11,stress
1671353083.826,665,11,stress
1671353084.491,694,11,stress
1671353085.185,739,11,stress
1671353085.924,796,11,stress
1671353086.72,809,11,stress
1671353087.529,806,11,stress
1671353088.335,800,11,stress
1671353089.135,741,11,stress
1671353089.876,726,11,stress
1671353090.602,719,11,stress
1671353091.321,735,11,stress
1671353092.056,763,11,stress
1671353092.819,781,11,stress
1671353093.6,805,11,stress
1671353094.405,808,11,stress
1671353095.213,797,11,stress
1671353096.01,777,11,stress
1671353096.787,711,11,stress
1671353097.498,731,11,stress
1671353098.229,751,11,stress
1671353098.98,775,11,stress
1671353099.755,780,11,stress
1671353100.535,783,11,stress
1671353101.318,810,11,stress
1671353102.128,854,11,stress
1671353102.982,863,11,stress
1671353103.845,798,11,stress
1671353104.643,770,11,stress
1671353105.413,770,11,stress
1671353106.183,773,11,stress
1671353106.956,797,11,stress
1671353107.753,818,11,stress
1671353108.571,776,11,stress
1671353109.347,741,11,stress
1671353110.088,729,11,stress
1671353110.817,743,11,stress
1671353111.56,752,11,stress
1671353112.312,771,11,stress
1671353113.083,778,11,stress
1671353113.861,778,11,stress
1671353114.639,771,11,stress
1671353115.41,769,11,stress
1671353116.179,770,11,stress
1671353116.949,768,11,stress
1671353117.717,755,11,stress
1671353118.472,744,11,stress
1671353119.216,673,11,stress
1671353119.889,675,11,stress
1671353120.564,681,11,stress
1671353121.245,703,11,stress
1671353121.948,754,11,stress
1671353122.702,740,11,stress
1671353123.442,735,11,stress
1671353124.177,738,11,stress
1671353124.915,756,11,stress
1671353125.671,768,11,stress
1671353126.439,779,11,stress
1671353127.218,772,11,stress
1671353127.99,753,11,stress
1671353128.743,692,11,stress
1671353129.435,672,11,stress
1671353130.107,681,11,stress
1671353130.788,711,11,stress
1671353131.499,793,11,stress
1671353132.292,818,11,stress
1671353133.11,815,11,stress
1671353133.925,814,11,stress
1671353134.739,828,11,stress
1671353135.567,779,11,stress
1671353136.346,803,11,stress
1671353137.149,792,11,stress
1671353137.941,808,11,stress
1671353138.749,808,11,stress
1671353139.557,787,11,stress
1671353140.344,703,11,stress
1671353141.047,712,11,stress
1671353141.759,719,11,stress
1671353142.478,715,11,stress
1671353143.193,754,11,stress
1671353143.947,749,11,stress
1671353144.696,717,11,stress
1671353145.413,746,11,stress
1671353146.159,774,11,stress
1671353146.933,766,11,stress
1671353147.699,733,11,stress
1671353148.432,749,11,stress
1671353149.181,773,11,stress
1671353149.954,759,11,stress
1671353150.713,721,11,stress
1671353151.434,723,11,stress
1671353152.157,740,11,stress
1671353152.897,740,11,stress
1671353153.637,708,11,stress
1671353154.345,710,11,stress
1671353155.055,723,11,stress
1671353155.778,724,11,stress
1671353156.502,689,11,stress
1671353157.191,688,11,stress
1671353157.879,704,11,stress
1671353158.583,732,11,stress
1671353159.315,745,11,stress
1671353160.06,745,11,stress
1671353160.805,721,11,stress
1671353161.526,718,11,stress
1671353162.244,704,11,stress
1671353162.948,698,11,stress
1671353163.646,704,11,stress
1671353164.35,718,11,stress
1671353165.068,703,11,stress
1671353165.771,711,11,stress
1671353166.482,718,11,stress
1671353167.2,715,11,stress
1671353167.915,690,11,stress
1671353168.605,686,11,stress
1671353169.291,688,11,stress
1671353169.979,711,11,stress
1671353170.69,729,11,stress
1671353171.419,717,11,stress
1671353172.136,722,11,stress
1671353172.858,733,11,stress
1671353173.591,761,11,stress
1671353174.352,802,11,stress
1671353175.154,837,11,stress
1671353175.991,785,11,stress
1671353176.776,758,11,stress
1671353177.534,761,11,stress
1671353178.295,751,11,stress
1671353179.046,715,11,stress
1671353179.761,716,11,stress
1671353180.477,737,11,stress
1671353181.214,766,11,stress
1671353181.98,774,11,stress
1671353182.754,815,11,stress
1671353183.569,836,11,stress
1671353184.405,843,11,stress
1671353185.248,830,11,stress
1671353186.078,807,11,stress
1671353186.885,763,11,stress
1671353187.648,725,11,stress
1671353188.373,701,11,stress
1671353189.074,706,11,stress
1671353189.78,723,11,stress
1671353190.503,744,11,stress
1671353191.247,780,11,stress
1671353192.027,738,11,stress
1671353192.765,729,11,stress
1671353193.494,745,11,stress
1671353194.239,777,11,stress
1671353195.016,817,11,stress
1671353195.833,864,11,stress
1671353196.697,831,11,stress
1671353197.528,784,11,stress
1671353198.312,779,11,stress
1671353199.091,760,11,stress
1671353199.851,775,11,stress
1671353200.626,801,11,stress
1671353201.427,794,11,stress
1671353202.221,790,11,stress
1671353203.011,818,11,stress
1671353203.829,842,11,stress
1671353204.671,812,11,stress
1671353205.483,777,11,stress
1671353206.26,780,11,stress
1671353207.04,747,11,stress
1671353207.787,747,11,stress
1671353208.534,751,11,stress
1671353209.285,769,11,stress
1671353210.054,788,11,stress
1671353210.842,771,11,stress
1671353211.613,732,11,stress
1671353212.345,725,11,stress
1671353213.07,743,11,stress
1671353213.813,780,11,stress
1671353214.593,808,11,stress
1671353215.401,798,11,stress
1671353216.199,827,11,stress
1671353217.026,860,11,stress
1671353217.886,846,11,stress
1671353218.732,825,11,stress
1671353219.557,813,11,stress
1671353220.37,794,11,stress
1671353221.164,784,11,stress
1671353221.948,814,11,stress
1671353222.762,845,11,stress
1671353223.607,842,11,stress
1671353224.449,773,11,stress
1671353225.222,766,11,stress
1671353225.988,795,11,stress
1671353226.783,827,11,stress
1671353227.61,821,11,stress
1671353228.431,839,11,stress
1671353229.27,859,11,stress
1671353230.129,862,11,stress
1671353230.991,815,11,stress
1671353231.806,818,11,stress
1671353232.624,815,11,stress
1671353233.439,824,11,stress
1671353234.263,813,11,stress
1671353235.076,818,11,stress
1671353235.894,835,11,stress
1671353236.729,841,11,stress
1671353237.57,806,11,stress
1671353238.376,739,11,stress
1671353239.115,729,11,stress
1671672192.26,669,12,baseline1
1671672192.929,675,12,baseline1
1671672193.604,680,12,baseline1
1671672194.284,664,12,baseline1
1671672194.948,663,12,baseline1
1671672195.611,690,12,baseline1
1671672196.301,729,12,baseline1
1671672197.03,745,12,baseline1
1671672197.775,748,12,baseline1
1671672198.523,744,12,baseline1
1671672199.267,742,12,baseline1
1671672200.009,731,12,baseline1
1671672200.74,706,12,baseline1
1671672201.446,704,12,baseline1
1671672202.15,693,12,baseline1
1671672202.843,688,12,baseline1
1671672203.531,688,12,baseline1
1671672204.219,686,12,baseline1
1671672204.905,684,12,baseline1
1671672205.589,674,12,baseline1
1671672206.263,681,12,baseline1
1671672206.944,686,12,baseline1
1671672207.63,690,12,baseline1
1671672208.32,691,12,baseline1
1671672209.011,684,12,baseline1
1671672209.695,668,12,baseline1
1671672210.363,672,12,baseline1
1671672211.035,676,12,baseline1
1671672211.711,680,12,baseline1
1671672212.391,688,12,baseline1
1671672213.079,688,12,baseline1
1671672213.767,680,12,baseline1
1671672214.447,694,12,baseline1
1671672215.141,700,12,baseline1
1671672215.841,706,12,baseline1
1671672216.547,700,12,baseline1
1671672217.247,686,12,baseline1
1671672217.933,691,12,baseline1
1671672218.624,693,12,baseline1
1671672219.317,692,12,baseline1
1671672220.009,688,12,baseline1
1671672220.697,674,12,baseline1
1671672221.371,686,12,baseline1
1671672222.057,697,12,baseline1
1671672222.754,707,12,baseline1
1671672223.461,710,12,baseline1
1671672224.171,694,12,baseline1
1671672224.865,687,12,baseline1
1671672225.552,692,12,baseline1
1671672226.244,699,12,baseline1
1671672226.943,700,12,baseline1
1671672227.643,693,12,baseline1
1671672228.336,688,12,baseline1
1671672229.024,703,12,baseline1
1671672229.727,703,12,baseline1
1671672230.43,705,12,baseline1
1671672231.135,696,12,baseline1
1671672231.831,678,12,baseline1
1671672232.509,692,12,baseline1
1671672233.201,694,12,baseline1
1671672233.895,703,12,baseline1
1671672234.598,684,12,baseline1
1671672235.282,690,12,baseline1
1671672235.972,693,12,baseline1
1671672236.665,709,12,baseline1
1671672237.374,718,12,baseline1
1671672238.092,725,12,baseline1
1671672238.817,713,12,baseline1
1671672239.53,729,12,baseline1
1671672240.259,739,12,baseline1
1671672240.998,747,12,baseline1
1671672241.745,749,12,baseline1
1671672242.494,743,12,baseline1
1671672243.237,721,12,baseline1
1671672243.958,736,12,baseline1
1671672244.694,751,12,baseline1
1671672245.445,752,12,baseline1
1671672246.197,755,12,baseline1
1671672246.952,734,12,baseline1
1671672247.686,744,12,baseline1
1671672248.43,742,12,baseline1
1671672249.172,734,12,baseline1
1671672249.906,729,12,baseline1
1671672250.635,704,12,baseline1
1671672251.339,717,12,baseline1
1671672252.056,719,12,baseline1
1671672252.775,726,12,baseline1
1671672253.501,729,12,baseline1
1671672254.23,731,12,baseline1
1671672254.961,707,12,baseline1
1671672255.668,719,12,baseline1
1671672256.387,722,12,baseline1
1671672257.109,730,12,baseline1
1671672257.839,739,12,baseline1
1671672258.578,723,12,baseline1
1671672259.301,718,12,baseline1
1671672260.019,724,12,baseline1
1671672260.743,726,12,baseline1
1671672261.469,719,12,baseline1
1671672262.188,696,12,baseline1
1671672262.884,693,12,baseline1
1671672263.577,690,12,baseline1
1671672264.267,685,12,baseline1
1671672264.952,679,12,baseline1
1671672265.631,666,12,baseline1
1671672266.297,671,12,baseline1
1671672266.968,676,12,baseline1
1671672267.644,680,12,baseline1
1671672268.324,683,12,baseline1
1671672269.007,666,12,baseline1
1671672269.673,672,12,baseline1
